asset_id,asset_type,name,lat,lon,surface_type,traffic_estimate,last_repair_date,pothole_reports_30d,pothole_reports_180d,condition_index,report_text,repair_history,images
RD-00327,road,Segment D-327,41.74969,-87.718264,composite,87214,2025-01-01,6,18,45,Corrosion staining and section loss observed on bearing and steel members. Distress concentrated near shoulder edge. Temporary patch applied last month.,mill and fill 2024-04-22; full-depth patch 2024-10-25,
RD-00328,road,Segment A-328,42.045803,-87.673497,asphalt,6183,2025-09-25,5,14,51,Localized pavement settlement and subgrade void risk near utility crossing. Distress concentrated near shoulder edge. Temporary patch applied two weeks ago.,seal coat 2024-08-14; mill and fill 2023-10-29; drain rehab 2024-05-11,
RD-00329,road,Segment A-329,41.701431,-87.814309,composite,92926,2024-12-13,4,11,82,"Standing water, blocked inlets, and shoulder washout after rainfall events. Distress concentrated near shoulder edge. Temporary patch applied two weeks ago.",seal coat 2026-02-20,
RD-00330,road,Segment C-330,41.836123,-87.652414,concrete,3013,2024-06-17,4,8,73,Longitudinal cracking near wheel path with water ingress and patch separation. Distress concentrated near drain inlet area. Temporary patch applied last month.,full-depth patch 2026-01-22,https://example.com/images/rd-00330_joint.jpg
RD-00331,road,Segment C-331,41.945346,-87.769899,asphalt,76658,2024-10-25,5,11,85,Corrosion staining and section loss observed on bearing and steel members. Distress concentrated near shoulder edge. Temporary patch applied this week.,seal coat 2026-01-10; full-depth patch 2026-02-08; mill and fill 2025-10-23,https://example.com/images/rd-00331_spalling.jpg
RD-00332,road,Segment A-332,41.970549,-87.805496,asphalt,32041,2025-11-17,5,11,71,Deck delamination with hollow sound and moisture intrusion evidence. Distress concentrated near shoulder edge. Temporary patch applied last month.,seal coat 2024-10-03,https://example.com/images/rd-00332_crack.jpg
RD-00333,road,Segment A-333,41.820649,-87.935198,concrete,60441,2026-02-23,6,14,50,Corrosion staining and section loss observed on bearing and steel members. Distress concentrated near wheel path. Temporary patch applied last month.,mill and fill 2025-12-30; mill and fill 2025-01-02,https://example.com/images/rd-00333_washout.jpg
RD-00334,road,Segment B-334,41.900636,-87.834703,composite,32113,2024-03-30,7,17,45,Expansion joint leakage accelerating deck and support deterioration. Distress concentrated near travel lane. Temporary patch applied this week.,mill and fill 2024-09-15; seal coat 2024-09-28,
RD-00335,road,Segment C-335,41.970499,-87.664122,asphalt,68195,2025-02-03,3,15,77,Concrete spalling and exposed rebar found around deck edge and joint line. Distress concentrated near shoulder edge. Temporary patch applied last month.,,
RD-00336,road,Segment D-336,41.818613,-87.530119,concrete,47997,2024-03-11,4,9,71,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic. Distress concentrated near drain inlet area. Temporary patch applied this week.,drain rehab 2025-04-21; seal coat 2024-01-21,
RD-00337,road,Segment D-337,41.692686,-87.741281,asphalt,46307,2026-01-08,3,7,99,Longitudinal cracking near wheel path with water ingress and patch separation. Distress concentrated near wheel path. Temporary patch applied last month.,drain rehab 2024-06-19; seal coat 2024-06-17,
RD-00338,road,Segment A-338,42.030161,-87.542001,asphalt,20994,2024-11-07,3,13,64,Longitudinal cracking near wheel path with water ingress and patch separation. Distress concentrated near drain inlet area. Temporary patch applied two weeks ago.,full-depth patch 2025-05-15; mill and fill 2026-01-19,
RD-00339,road,Segment B-339,41.989226,-87.639769,composite,1252,2023-11-12,5,12,57,"Standing water, blocked inlets, and shoulder washout after rainfall events. Distress concentrated near drain inlet area. Temporary patch applied this week.",seal coat 2025-07-24; seal coat 2025-07-17; seal coat 2025-06-09,
RD-00340,road,Segment A-340,41.946755,-87.928482,concrete,66387,2024-06-14,4,18,57,Localized pavement settlement and subgrade void risk near utility crossing. Distress concentrated near shoulder edge. Temporary patch applied two weeks ago.,mill and fill 2024-10-05,https://example.com/images/rd-00340_fatigue.jpg
RD-00341,road,Segment D-341,41.933964,-87.742956,concrete,50321,2024-04-20,5,10,56,Longitudinal cracking near wheel path with water ingress and patch separation. Distress concentrated near wheel path. Temporary patch applied this week.,,
RD-00342,road,Segment A-342,41.986192,-87.58299,composite,23675,2025-09-14,5,13,52,"Standing water, blocked inlets, and shoulder washout after rainfall events. Distress concentrated near shoulder edge. Temporary patch applied this week.",mill and fill 2023-07-30; drain rehab 2023-11-29; full-depth patch 2023-12-04,https://example.com/images/rd-00342_corrosion.jpg
RD-00343,road,Segment B-343,41.76663,-87.81733,asphalt,54638,2025-04-02,5,17,47,"Standing water, blocked inlets, and shoulder washout after rainfall events. Distress concentrated near travel lane. Temporary patch applied two weeks ago.",mill and fill 2025-11-08,
RD-00344,road,Segment D-344,41.913259,-87.824719,concrete,92165,2025-12-28,4,9,99,Deck delamination with hollow sound and moisture intrusion evidence. Distress concentrated near wheel path. Temporary patch applied two weeks ago.,mill and fill 2025-06-27; seal coat 2025-09-23,https://example.com/images/rd-00344_washout.jpg
RD-00345,road,Segment A-345,41.659783,-87.782038,concrete,70023,2023-11-18,4,15,69,Concrete spalling and exposed rebar found around deck edge and joint line. Distress concentrated near travel lane. Temporary patch applied this week.,drain rehab 2025-12-28; full-depth patch 2023-10-05,https://example.com/images/rd-00345_spalling.jpg
RD-00346,road,Segment C-346,41.933538,-87.895055,asphalt,81994,2024-07-11,4,16,59,Corrosion staining and section loss observed on bearing and steel members. Distress concentrated near shoulder edge. Temporary patch applied last month.,mill and fill 2026-02-09; seal coat 2025-01-06,https://example.com/images/rd-00346_drainage.jpg
RD-00347,road,Segment A-347,41.647333,-87.68351,asphalt,4045,2024-08-31,4,11,50,Corrosion staining and section loss observed on bearing and steel members. Distress concentrated near travel lane. Temporary patch applied two weeks ago.,drain rehab 2025-06-19; seal coat 2025-11-16; full-depth patch 2025-04-29,
RD-00348,road,Segment D-348,41.915708,-87.628438,composite,95443,2025-10-13,4,13,59,Concrete spalling and exposed rebar found around deck edge and joint line. Distress concentrated near drain inlet area. Temporary patch applied two weeks ago.,drain rehab 2023-12-31; seal coat 2024-12-02,
RD-00349,road,Segment A-349,41.767931,-87.696791,concrete,34949,2025-08-24,2,6,81,Concrete spalling and exposed rebar found around deck edge and joint line. Distress concentrated near drain inlet area. Temporary patch applied two weeks ago.,seal coat 2023-07-24; mill and fill 2024-04-29,https://example.com/images/rd-00349_fatigue.jpg
RD-00350,road,Segment C-350,41.907371,-87.700091,composite,43347,2025-11-16,3,13,72,"Standing water, blocked inlets, and shoulder washout after rainfall events. Distress concentrated near wheel path. Temporary patch applied this week.",drain rehab 2025-01-06; mill and fill 2025-01-27; mill and fill 2025-01-13,
RD-00351,road,Segment B-351,41.756584,-87.636495,composite,44457,2026-01-29,4,15,56,Longitudinal cracking near wheel path with water ingress and patch separation. Distress concentrated near drain inlet area. Temporary patch applied this week.,drain rehab 2024-11-25; drain rehab 2023-11-13,
RD-00352,road,Segment D-352,42.039086,-87.62066,composite,76378,2025-08-11,6,16,78,Concrete spalling and exposed rebar found around deck edge and joint line. Distress concentrated near drain inlet area. Temporary patch applied last month.,full-depth patch 2023-09-08; full-depth patch 2025-11-07; seal coat 2025-12-22,https://example.com/images/rd-00352_pothole.jpg
RD-00353,road,Segment C-353,41.894692,-87.869351,asphalt,66588,2026-01-30,6,19,56,Concrete spalling and exposed rebar found around deck edge and joint line. Distress concentrated near travel lane. Temporary patch applied two weeks ago.,,
RD-00354,road,Segment C-354,41.938974,-87.856268,asphalt,22918,2024-04-15,4,11,36,Corrosion staining and section loss observed on bearing and steel members. Distress concentrated near travel lane. Temporary patch applied last month.,drain rehab 2024-10-20; seal coat 2025-05-21,
RD-00355,road,Segment B-355,41.759067,-87.780479,concrete,70967,2026-02-22,2,13,76,Concrete spalling and exposed rebar found around deck edge and joint line. Distress concentrated near shoulder edge. Temporary patch applied this week.,full-depth patch 2025-03-21,
RD-00356,road,Segment B-356,41.746534,-87.528506,asphalt,11510,2025-11-20,4,7,67,Corrosion staining and section loss observed on bearing and steel members. Distress concentrated near travel lane. Temporary patch applied this week.,seal coat 2025-04-24; seal coat 2025-05-01; mill and fill 2024-09-19,https://example.com/images/rd-00356_crack.jpg
RD-00357,road,Segment B-357,42.021199,-87.599441,concrete,65096,2024-12-16,2,13,64,"Standing water, blocked inlets, and shoulder washout after rainfall events. Distress concentrated near shoulder edge. Temporary patch applied last month.",full-depth patch 2025-08-08,https://example.com/images/rd-00357_spalling.jpg
RD-00358,road,Segment C-358,41.64132,-87.606249,composite,30310,2025-01-08,5,8,75,Corrosion staining and section loss observed on bearing and steel members. Distress concentrated near wheel path. Temporary patch applied two weeks ago.,mill and fill 2025-10-27; drain rehab 2026-01-17; mill and fill 2024-08-18,
RD-00359,road,Segment C-359,41.902755,-87.820476,asphalt,44589,2024-05-09,2,12,95,"Standing water, blocked inlets, and shoulder washout after rainfall events. Distress concentrated near travel lane. Temporary patch applied two weeks ago.",,https://example.com/images/rd-00359_drainage.jpg
RD-00360,road,Segment D-360,41.762036,-87.769297,concrete,69641,2024-08-25,6,16,80,Longitudinal cracking near wheel path with water ingress and patch separation. Distress concentrated near wheel path. Temporary patch applied this week.,,
RD-00361,road,Segment C-361,42.025197,-87.657649,concrete,94398,2024-04-11,5,19,65,Localized pavement settlement and subgrade void risk near utility crossing. Distress concentrated near travel lane. Temporary patch applied this week.,mill and fill 2024-07-21; full-depth patch 2024-01-06; mill and fill 2023-06-22,
RD-00362,road,Segment A-362,41.92124,-87.844396,concrete,90998,2024-04-16,6,15,77,Localized pavement settlement and subgrade void risk near utility crossing. Distress concentrated near wheel path. Temporary patch applied last month.,,
RD-00363,road,Segment C-363,41.645499,-87.719757,concrete,79146,2026-02-12,3,13,70,Corrosion staining and section loss observed on bearing and steel members. Distress concentrated near shoulder edge. Temporary patch applied two weeks ago.,seal coat 2025-08-08,
RD-00364,road,Segment D-364,41.880933,-87.898123,concrete,32135,2024-10-17,5,12,52,Corrosion staining and section loss observed on bearing and steel members. Distress concentrated near drain inlet area. Temporary patch applied this week.,drain rehab 2023-09-30; seal coat 2024-11-16; drain rehab 2024-03-18,https://example.com/images/rd-00364_joint.jpg
RD-00365,road,Segment D-365,41.985495,-87.942305,composite,26144,2025-01-30,3,13,73,Deck delamination with hollow sound and moisture intrusion evidence. Distress concentrated near drain inlet area. Temporary patch applied this week.,drain rehab 2024-02-06; seal coat 2026-02-04; mill and fill 2024-02-29,https://example.com/images/rd-00365_spalling.jpg
RD-00366,road,Segment A-366,41.862239,-87.610075,asphalt,25283,2025-06-14,4,10,75,Deck delamination with hollow sound and moisture intrusion evidence. Distress concentrated near travel lane. Temporary patch applied two weeks ago.,full-depth patch 2023-11-29; full-depth patch 2024-09-06,https://example.com/images/rd-00366_corrosion.jpg
RD-00367,road,Segment C-367,41.80037,-87.8135,composite,36495,2025-10-02,3,16,50,Deck delamination with hollow sound and moisture intrusion evidence. Distress concentrated near shoulder edge. Temporary patch applied two weeks ago.,full-depth patch 2024-04-15,
RD-00368,road,Segment C-368,41.673403,-87.610415,asphalt,51202,2025-02-03,4,15,64,Expansion joint leakage accelerating deck and support deterioration. Distress concentrated near travel lane. Temporary patch applied this week.,seal coat 2026-02-13; full-depth patch 2023-08-02; drain rehab 2025-01-26,https://example.com/images/rd-00368_corrosion.jpg
RD-00369,road,Segment D-369,41.787613,-87.725426,asphalt,66816,2024-08-19,6,15,61,"Standing water, blocked inlets, and shoulder washout after rainfall events. Distress concentrated near drain inlet area. Temporary patch applied two weeks ago.",,https://example.com/images/rd-00369_fatigue.jpg
RD-00370,road,Segment C-370,41.654332,-87.571016,concrete,72369,2024-04-02,4,11,64,Concrete spalling and exposed rebar found around deck edge and joint line. Distress concentrated near drain inlet area. Temporary patch applied two weeks ago.,drain rehab 2024-04-30; drain rehab 2025-03-16,
