report_id,asset_id,created_at,report_type,description,severity,source,lat,lon,image_url
RPT-20bba0dc25,RD-00750,2026-02-19T13:48:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,3,311,41.763525,-87.809788,
RPT-9676445b26,RD-00174,2026-02-19T13:46:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,4,contractor,41.958635,-87.659942,https://example.com/images/rd-00174_spalling.jpg
RPT-a0e26dc833,RD-00358,2026-02-19T13:36:03.131493+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line. Field note indicates accelerating trend after recent weather.,3,contractor,,,
RPT-fb4b070373,RD-00853,2026-02-19T13:36:03.131493+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing. Field note indicates accelerating trend after recent weather.,4,inspection,,,
RPT-604cc2ccb7,RD-00725,2026-02-19T13:03:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,311,41.722374,-87.80875,
RPT-b9be1f2973,RD-00104,2026-02-19T12:51:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,2,inspection,41.787921,-87.748751,
RPT-1d8cf21a05,RD-00779,2026-02-19T12:48:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,3,contractor,41.679773,-87.585645,https://example.com/images/rd-00779_washout.jpg
RPT-30920945e0,RD-00479,2026-02-19T12:42:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",2,inspection,41.888124,-87.573065,https://example.com/images/rd-00479_drainage.jpg
RPT-842a020bc9,RD-00307,2026-02-19T12:29:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,4,311,41.660995,-87.860088,
RPT-9bcd631b3f,BRG-0166,2026-02-19T12:17:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,4,inspection,41.836808,-87.623733,https://example.com/images/brg-0166_pothole.jpg
RPT-7444463f63,RD-00309,2026-02-19T12:06:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,4,311,41.712047,-87.914378,
RPT-553f7c19a2,RD-00070,2026-02-19T12:00:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,contractor,41.826337,-87.777624,
RPT-9a99ad16d8,RD-00548,2026-02-19T11:49:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,1,311,41.933975,-87.858105,
RPT-3200e67c3f,RD-00301,2026-02-19T11:36:03.131493+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing. Field note indicates accelerating trend after recent weather.,5,contractor,,,
RPT-2e03c13e4a,RD-00853,2026-02-19T11:36:03.131493+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence. Field note indicates accelerating trend after recent weather.,4,311,,,
RPT-a73128aafb,RD-00454,2026-02-19T11:36:03.131493+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line. Field note indicates accelerating trend after recent weather.,5,311,,,
RPT-00d83978b4,RD-00615,2026-02-19T11:33:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",4,contractor,41.958534,-87.880548,
RPT-283ac927f7,RD-00400,2026-02-19T11:32:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,2,inspection,41.752326,-87.623435,
RPT-c647b97893,BRG-0022,2026-02-19T11:24:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,1,311,41.681921,-87.537845,
RPT-7cb598c433,BRG-0314,2026-02-19T10:49:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,5,contractor,41.718369,-87.775278,https://example.com/images/brg-0314_corrosion.jpg
RPT-e3481844ee,BRG-0185,2026-02-19T10:42:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,1,311,41.66709,-87.645205,https://example.com/images/brg-0185_spalling.jpg
RPT-8dee153ea4,BRG-0012,2026-02-19T10:36:03.131493+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence. Field note indicates accelerating trend after recent weather.,3,inspection,,,
RPT-2918d919cd,RD-00078,2026-02-19T10:10:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,4,inspection,41.677279,-87.915009,https://example.com/images/rd-00078_corrosion.jpg
RPT-7b3b1de137,BRG-0052,2026-02-19T10:07:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",5,311,42.006005,-87.666309,
RPT-0a469b57ff,BRG-0343,2026-02-19T09:36:03.131493+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation. Field note indicates accelerating trend after recent weather.,5,contractor,,,
RPT-5f33dcf064,RD-00225,2026-02-19T09:08:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,contractor,41.867544,-87.84001,https://example.com/images/rd-00225_corrosion.jpg
RPT-8feaa31809,BRG-0345,2026-02-19T08:58:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,2,311,41.90127,-87.565178,
RPT-3fd72dd442,RD-00952,2026-02-19T08:39:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,inspection,41.971772,-87.874631,
RPT-24d4f44b0a,RD-00920,2026-02-19T08:37:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,4,inspection,41.736126,-87.871308,
RPT-032dcb97a5,RD-00604,2026-02-19T08:36:03.131493+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members. Field note indicates accelerating trend after recent weather.,5,inspection,,,
RPT-05de7cec81,BRG-0345,2026-02-19T08:36:03.131493+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration. Field note indicates accelerating trend after recent weather.,5,311,,,
RPT-43a5e94c95,RD-00547,2026-02-19T08:34:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,4,inspection,41.704999,-87.798831,https://example.com/images/rd-00547_crack.jpg
RPT-1b61814a70,RD-00326,2026-02-19T08:20:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",2,contractor,41.864384,-87.797757,
RPT-09984e082f,RD-00075,2026-02-19T07:46:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,2,311,41.984902,-87.762006,https://example.com/images/rd-00075_crack.jpg
RPT-88ebe1e25f,RD-00853,2026-02-19T07:36:03.131493+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line. Field note indicates accelerating trend after recent weather.,3,inspection,,,
RPT-2071f62c3e,BRG-0319,2026-02-19T07:32:03.013388+00:00,scour,Pier scour concerns from high-flow channel migration and undermining signs.,4,contractor,41.993197,-87.928927,
RPT-b030f45284,RD-00621,2026-02-19T07:18:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,311,41.692741,-87.840466,https://example.com/images/rd-00621_washout.jpg
RPT-e0e3844558,RD-00091,2026-02-19T06:36:03.131493+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration. Field note indicates accelerating trend after recent weather.,4,inspection,,,
RPT-8eacaacf6c,RD-00604,2026-02-19T06:36:03.131493+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence. Field note indicates accelerating trend after recent weather.,3,311,,,
RPT-c2e1c36ae5,BRG-0053,2026-02-19T06:33:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,3,contractor,41.900414,-87.692055,https://example.com/images/brg-0053_fatigue.jpg
RPT-4d562dc0e0,RD-00249,2026-02-19T06:31:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,contractor,41.718673,-87.60268,
RPT-61c2c309c9,BRG-0030,2026-02-19T06:19:03.013388+00:00,scour,Pier scour concerns from high-flow channel migration and undermining signs.,4,contractor,41.643251,-87.772598,
RPT-14a24dabef,RD-00839,2026-02-19T06:14:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,1,311,41.672353,-87.522344,https://example.com/images/rd-00839_fatigue.jpg
RPT-dde9bd1f1a,BRG-0234,2026-02-19T05:56:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,1,contractor,41.955971,-87.895203,https://example.com/images/brg-0234_drainage.jpg
RPT-6c99754610,RD-00604,2026-02-19T05:36:03.131493+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration. Field note indicates accelerating trend after recent weather.,3,311,,,
RPT-70ce0b1547,BRG-0360,2026-02-19T05:08:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,3,inspection,42.000448,-87.704079,https://example.com/images/brg-0360_spalling.jpg
RPT-e15fd8144d,RD-00429,2026-02-19T05:01:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,2,311,41.972626,-87.561112,
RPT-74bb75a421,BRG-0343,2026-02-19T04:36:03.131493+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration. Field note indicates accelerating trend after recent weather.,3,311,,,
RPT-9839725edd,RD-00486,2026-02-19T04:04:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,2,inspection,41.91975,-87.92613,https://example.com/images/rd-00486_pothole.jpg
RPT-656c35e9c8,RD-00540,2026-02-19T04:01:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,4,inspection,41.937068,-87.52356,
RPT-06af622cec,RD-00770,2026-02-19T03:32:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",1,311,41.918854,-87.630039,
RPT-5541ab5f16,RD-00349,2026-02-19T03:15:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,contractor,41.76976,-87.69342,
RPT-c07e9bdb0f,RD-00156,2026-02-19T02:57:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,4,contractor,42.019707,-87.902251,https://example.com/images/rd-00156_pothole.jpg
RPT-885f97acbe,RD-00604,2026-02-19T02:36:03.131493+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence. Field note indicates accelerating trend after recent weather.,5,contractor,,,
RPT-e76c82d2d6,BRG-0063,2026-02-19T02:36:03.131493+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration. Field note indicates accelerating trend after recent weather.,5,311,,,
RPT-4666d85155,BRG-0323,2026-02-19T02:36:03.131493+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events. Field note indicates accelerating trend after recent weather.",5,inspection,,,
RPT-0bc4ca77b7,BRG-0042,2026-02-19T02:29:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,2,contractor,41.755192,-87.612966,https://example.com/images/brg-0042_fatigue.jpg
RPT-c780c7bc99,RD-00677,2026-02-19T02:20:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,2,inspection,41.950442,-87.855333,
RPT-4d14d87f5b,BRG-0304,2026-02-19T02:18:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,4,contractor,41.713438,-87.800181,https://example.com/images/brg-0304_fatigue.jpg
RPT-3b9505a682,RD-00495,2026-02-19T01:18:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,1,inspection,41.766459,-87.538715,
RPT-8d5210b493,BRG-0292,2026-02-19T00:36:03.131493+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation. Field note indicates accelerating trend after recent weather.,4,inspection,,,
RPT-128d779167,RD-00866,2026-02-18T23:57:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,contractor,41.955813,-87.533675,
RPT-17596e8ebf,RD-00498,2026-02-18T23:36:03.131493+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line. Field note indicates accelerating trend after recent weather.,3,contractor,,,
RPT-8b2997b9ea,RD-00830,2026-02-18T23:36:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,inspection,41.768575,-87.81926,
RPT-47caf92b2c,RD-00004,2026-02-18T23:26:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,2,311,41.925021,-87.922209,
RPT-e87e348ad1,RD-00736,2026-02-18T23:20:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,2,inspection,41.688309,-87.724255,https://example.com/images/rd-00736_washout.jpg
RPT-54f0728324,RD-00576,2026-02-18T22:57:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",2,inspection,41.94499,-87.764277,
RPT-11d8185c74,RD-00783,2026-02-18T22:36:03.131493+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration. Field note indicates accelerating trend after recent weather.,4,contractor,,,
RPT-3852efb14f,BRG-0063,2026-02-18T22:27:03.013388+00:00,fatigue,Fatigue cracking at welded detail under repeated heavy axle loading.,3,311,42.039447,-87.874404,
RPT-b2a599bbd7,RD-00107,2026-02-18T22:10:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,inspection,41.744402,-87.749394,
RPT-2c86041026,BRG-0291,2026-02-18T22:04:03.013388+00:00,scour,Pier scour concerns from high-flow channel migration and undermining signs.,3,inspection,41.90989,-87.614539,
RPT-58d257875d,RD-00747,2026-02-18T21:49:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,3,inspection,41.990755,-87.638542,
RPT-7178122f7e,RD-00301,2026-02-18T21:36:03.131493+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence. Field note indicates accelerating trend after recent weather.,3,311,,,
RPT-e430962f2c,BRG-0012,2026-02-18T21:36:03.131493+00:00,fatigue,Fatigue cracking at welded detail under repeated heavy axle loading. Field note indicates accelerating trend after recent weather.,3,contractor,,,
RPT-6b9a083848,RD-00909,2026-02-18T21:36:03.131493+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence. Field note indicates accelerating trend after recent weather.,3,311,,,
RPT-96f87285ce,RD-00083,2026-02-18T20:40:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,4,311,42.02852,-87.706517,https://example.com/images/rd-00083_joint.jpg
RPT-1887ad9504,RD-00360,2026-02-18T19:57:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,2,contractor,41.761868,-87.767456,https://example.com/images/rd-00360_fatigue.jpg
RPT-554a482c49,RD-00351,2026-02-18T19:54:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,2,contractor,41.754795,-87.635372,
